Id,gratuidade,sentenca
08010755120238150031,True,Parcialmente
08010755620238150191,True,Parcialmente
08010755920218150051,True,Parcialmente
08010757020228150521,False,Acordo
08010757620218150401,False,Improcedente
08010758720238150601,True,Extinto
08010760220198150411,True,Improcedente
08010760620228150311,True,Extinto
08010761120218150741,True,Improcedente
08010762520238150261,False,Parcialmente
08010764120238150191,True,Parcialmente
08010764320238150061,True,Parcialmente
08010765520228150521,True,Parcialmente
08010766920238150311,True,Procedente
08010767020228150031,True,Parcialmente
08010767220238150601,False,Extinto
08010768320238150371,True,Acordo
08010769820228150151,True,Parcialmente
08010771920238150161,True,Parcialmente
08010772620238150191,True,Parcialmente
08010772820228150331,True,Improcedente
08010773020228150201,True,Improcedente
08010775620238150181,True,Extinto
08010780720218150021,True,Extinto
08010780820218150441,True,Parcialmente
08010781120238150191,True,Outros
08010781320238150061,True,Outros
08010782220228150231,True,Improcedente
08010782520228150521,True,Parcialmente
08010782920198151071,True,Improcedente
08010782920228150261,True,Procedente
08010784120238150181,True,Extinto
08010784220238150601,True,Extinto
08010784520188150301,True,Improcedente
08010784820238150211,True,Extinto
08010786220228150541,False,Extinto
08010786720168150381,True,Nenhuma Sentença
08010786920198150411,True,Improcedente
08010787720218150321,False,Extinto
08010791020228150521,True,Outros
08010792620238150181,True,Improcedente
08010793320238150211,True,Extinto
08010795320228150151,True,Parcialmente
08010795420198150411,True,Improcedente
08010795920218150031,True,Procedente
08010796920168150731,True,Nenhuma Sentença
08010798320218150411,True,Extinto
08010798920218150021,True,Extinto
08010799320238150191,True,Extinto
08010799520238150061,True,Improcedente
08010801120228152003,True,Improcedente
08010801220238150601,True,Extinto
08010801520218150461,True,Procedente
08010803920198150411,True,Improcedente
08010805720238151071,True,Acordo
08010807420218150021,True,Extinto
08010808020228150331,True,Nenhuma Sentença
08010809220228150521,True,Parcialmente
08010810320198150321,True,Procedente
08010810320238150211,True,Procedente
08010812820228150311,False,Parcialmente
08010813320198150311,True,Acordo
08010815320188150251,True,Procedente
08010815620238150161,True,Extinto
08010816520238150061,True,Parcialmente
08010819820198150451,True,Acordo
08010820920198150411,True,Improcedente
08010821120238150171,True,Extinto
08010821720228150051,True,Extinto
08010823820228150141,False,Improcedente
08010824420218150021,True,Extinto
08010825020238150061,True,Parcialmente
08010825520218150761,True,Procedente
08010825920228150231,True,Improcedente
08010827320218150561,True,Improcedente
08010827920238150601,True,Acordo
08010828020228150321,True,Extinto
08010829320218150231,True,Extinto
08010829720208150241,True,Extinto
08010833520238150061,True,Extinto
08010834020218150761,True,Procedente
08010835020208150381,True,Extinto
08010836520228150321,True,Extinto
08010836820198150451,True,Improcedente
08010838620238150141,True,Procedente
08010839120198150411,True,Improcedente
08010839320238150171,True,Acordo
08010839620238150461,True,Improcedente
08010839720198150021,True,Extinto
08010840420228150401,True,Extinto
08010840620238150001,True,Procedente
08010841320238150031,True,Parcialmente
08010841420218150021,True,Extinto
08010841820238150191,True,Parcialmente
08010842020238150061,True,Parcialmente
08010842520218150761,True,Extinto
08010842620218150211,True,Improcedente
08010843020178152001,True,Acordo
08010844820238150181,True,Improcedente
08010845520238150211,True,Procedente
08010847120238150141,False,Extinto
08010848420228150051,True,Procedente
08010849420178150751,True,Extinto
08010850320238150191,True,Parcialmente
08010850520218150601,True,Improcedente
08010850520238150061,False,Improcedente
08010851020238150221,True,Extinto
08010851720228150521,True,Parcialmente
08010852120228150261,True,Procedente
08010853220228150031,True,Improcedente
08010853320228152003,True,Improcedente
08010853320238150181,True,Parcialmente
08010853520228150321,True,Improcedente
08010853720228150191,True,Parcialmente
08010854820218150231,True,Improcedente
08010856120198150411,True,Improcedente
08010858820188150381,True,Parcialmente
08010859320238150161,True,Acordo
08010859620218150021,True,Extinto
08010860220228150521,True,Improcedente
08010861720228150031,False,Improcedente
08010862520238150211,True,Improcedente
08010864120238150141,False,Extinto
08010864620198150411,True,Improcedente
08010865420228150051,True,Parcialmente
08010867220178150231,False,Procedente
08010867920178150261,True,Outros
08010868120218150021,True,Extinto
08010869220208152001,True,Improcedente
08010869220218150761,True,Procedente
08010870220228150031,True,Improcedente
08010870320228152003,True,Nenhuma Sentença
08010870320238150181,True,Parcialmente
08010870720228150191,True,Parcialmente
08010871520238150371,True,Parcialmente
08010875020178150201,True,Improcedente
08010875020238150521,True,Parcialmente
08010876020228150141,True,Improcedente
08010877020238150191,True,Parcialmente
08010877220238150061,True,Parcialmente
08010878520228150941,True,Extinto
08010880320218150231,False,Extinto
08010881620198150411,True,Improcedente
08010883520238150521,True,Improcedente
08010885020228150301,True,Acordo
08010885120218150021,True,Improcedente
08010885520238150191,True,Parcialmente
08010885720238150061,True,Extinto
08010887020228150941,True,Extinto
08010888420228150031,True,Improcedente
08010888620238150601,True,Extinto
08010888920228150191,True,Parcialmente
08010890820228150601,True,Improcedente
08010890820238150331,True,Nenhuma Sentença
08010890920218150321,False,Acordo
08010891420208150751,True,Parcialmente
08010892020238150521,True,Parcialmente
08010894020238150191,True,Parcialmente
08010894220238150061,True,Improcedente
08010894820218150211,True,Improcedente
08010895520228150941,True,Extinto
08010896020218150401,True,Improcedente
08010897020238150181,True,Improcedente
08010897120238150601,True,Extinto
08010897420228150191,True,Extinto
08010897920238150081,True,Procedente
08010899320238150141,True,Acordo
08010900520238150521,True,Improcedente
08010901620208150131,True,Outros
08010902520238150191,True,Parcialmente
08010902720238150061,True,Outros
08010903420198150201,True,Procedente
08010903920238150251,True,Parcialmente
08010904520218150401,True,Improcedente
08010905420228150031,True,Procedente
08010905620238150601,True,Extinto
08010905720228150321,True,Improcedente
08010907420218150941,True,Extinto
08010908820228150731,True,Procedente
08010908820238150461,True,Outros
08010909020238150331,True,Nenhuma Sentença
08010909120218150321,False,Extinto
08010909420198150181,True,Improcedente
08010909620228150211,True,Improcedente
08010911220238150061,True,Improcedente
08010911320218150051,True,Improcedente
08010911920238150091,True,Extinto
08010913020218150401,True,Improcedente
08010914020238150181,True,Improcedente
08010914120238150601,True,Extinto
08010915120198152001,True,Procedente
08010915920218150941,True,Extinto
08010917320228150731,True,Outros
08010920420218150631,False,Procedente
08010920820218150371,True,Parcialmente
08010921320228150261,True,Outros
08010921520218150401,True,Improcedente
08010922420228150031,True,Procedente
08010922620238150601,True,Extinto
08010922920228150191,True,Parcialmente
08010925020238150981,True,Nenhuma Sentença
08010926220218150741,True,Extinto
08010927220238150521,True,Parcialmente
08010927220248150251,True,Extinto
08010929220198150301,True,Improcedente
08010929420238150061,True,Parcialmente
08010931020238150181,True,Improcedente
08010931220228150321,True,Extinto
08010931720238150211,False,Procedente
08010932120188150331,True,Nenhuma Sentença
08010933320238150141,True,Procedente
08010934420218152003,False,Improcedente
08010935720238150521,True,Parcialmente
08010936320228150401,True,Extinto
08010937020158150381,False,Procedente
08010937320218150021,True,Extinto
08010937920238150061,True,Extinto
08010940720238150371,True,Improcedente
08010941020218150231,True,Improcedente
08010944120228150371,True,Improcedente
08010944820228150401,False,Extinto
08010944820238150131,False,Extinto
08010946420238150061,True,Extinto
08010946620228150201,True,Improcedente
08010948020228150261,True,Parcialmente
08010948220218150401,True,Improcedente
08010949220238150181,True,Improcedente
08010949320238150601,False,Extinto
08010952120228150211,True,Extinto
08010955620238150091,True,Extinto
08010957720238150181,True,Extinto
08010957820238150601,False,Extinto
08010958120228150191,True,Improcedente
08010958620238150081,True,Procedente
08010960520228150761,True,Procedente
08010961120178150751,True,Acordo
08010962220228150141,True,Extinto
08010962620238150581,True,Extinto
08010963720238150351,True,Acordo
08010965220218150401,True,Improcedente
08010966220238150181,True,Extinto
08010966320238150601,True,Extinto
08010968220188150231,True,Procedente
08010969420228150311,False,Improcedente
08010969820238150751,True,Parcialmente
08010972120228150201,True,Procedente
08010973020218150371,True,Parcialmente
08010973320228150391,True,Extinto
08010975820228150221,True,Nenhuma Sentença
08010977420228150151,True,Procedente
08010978720228150761,True,Procedente
08010979820238150261,True,Outros
08010980420238150061,True,Parcialmente
08010981220208150351,False,Outros
08010982020228150261,True,Outros
08010982520238150151,True,Procedente
08010983120228150031,True,Improcedente
08010983220228152003,True,Improcedente
08010983320238150601,True,Extinto
08010983420228150321,True,Procedente
08010983920238150211,True,Procedente
08010985520238150141,True,Acordo
08010987420208150201,True,Improcedente
08010988320238150261,True,Improcedente
08010988820208150261,True,Outros
08010989520238152003,True,Improcedente
08010991020238150151,True,Procedente
08010992420238150211,False,Improcedente
08010994220218150551,True,Procedente
08010996220218150221,True,Acordo
08010996420198150631,True,Outros
08010996820238150261,True,Outros
08010997620178150391,True,Procedente
08010997920238150031,True,Parcialmente
08010998620218150601,True,Improcedente
08010998620238150061,True,Improcedente
08010999420218150081,False,Procedente
08011000920238150211,True,Parcialmente
08011002520228150411,False,Extinto
08011004620238150231,True,Improcedente
08011007020228150881,True,Procedente
08011007120238150061,True,Outros
08011008820208150251,True,Procedente
08011009820228150031,True,Extinto
08011010720218150391,True,Parcialmente
08011012420238150201,True,Acordo
08011012820228150211,True,Procedente
08011013220218150221,True,Acordo
08011013420238150521,True,Improcedente
08011013820238150261,True,Parcialmente
08011014020228150401,True,Extinto
08011015620238150061,True,Extinto
08011018620228150321,True,Extinto
08011019020228152001,True,Improcedente
08011019120238150211,True,Procedente
08011024320228150201,False,Improcedente
08011025020228150231,True,Improcedente
08011032120218150441,False,Improcedente
08011032820228150201,True,Outros
08011033120218150761,True,Parcialmente
08011033720218150371,True,Parcialmente
08011033820228150521,True,Procedente
08011034620228150001,True,Procedente
08011035620228150321,True,Extinto
08011038820228150181,True,Improcedente
08011041020208152003,True,Improcedente
08011041120238150061,True,Outros
08011041320228150201,True,Outros
08011042220218150371,True,Parcialmente
08011046220238150141,False,Acordo
08011047420228150601,True,Improcedente
08011047620208150041,True,Extinto
08011048620238150521,True,Extinto
08011049720208150131,True,Improcedente
08011051220228150261,True,Outros
08011052520238150601,False,Extinto
08011052820228150191,True,Parcialmente
08011053520198152001,True,Procedente
08011056920218150221,True,Parcialmente
08011057120238150521,True,Extinto
08011057220228150241,True,Improcedente
08011057520238150261,True,Improcedente
08011058120228150141,False,Extinto
08011058220208150131,True,Improcedente
08011058920238150321,True,Procedente
08011059320238150061,True,Improcedente
08011060420218150561,True,Procedente
08011060920238150181,True,Extinto
08011061020188150981,True,Improcedente
08011061020238150601,True,Extinto
08011061620238150211,True,Procedente
08011066020238150261,True,Parcialmente
08011067820238150061,True,Improcedente
08011068720228150231,True,Improcedente
08011071320218150941,True,Extinto
08011071420188150231,True,Extinto
08011071920218150551,True,Extinto
08011072120188150261,True,Outros
08011072620228150311,False,Extinto
08011073120238150201,True,Procedente
08011074920238150001,True,Extinto
08011076320238152001,True,Nenhuma Sentença
08011079120238150181,True,Extinto
08011079320228150321,True,Procedente
08011079520228150191,True,Procedente
08011081720178150301,True,Extinto
08011083920238150161,True,Parcialmente
08011084720228150881,False,Procedente
08011085320218150761,True,Parcialmente
08011086220228150391,True,Procedente
08011086620218150401,True,Procedente
08011088020228150191,True,Parcialmente
08011088420218150201,True,Parcialmente
08011088520238150081,True,Procedente
08011089720228150541,True,Extinto
08011092820228150171,True,Extinto
08011093120238150191,True,Parcialmente
08011095420238150151,True,Parcialmente
08011096020238150731,False,Extinto
08011096320228150321,True,Improcedente
08011096520228150191,True,Improcedente
08011097320238150371,True,Procedente
08011098120188150231,True,Outros
08011098620238150981,True,Nenhuma Sentença
08011101620238150191,True,Parcialmente
08011103620218150401,True,Improcedente
08011107820218150581,True,Improcedente
08011108720228150211,True,Improcedente
08011111220228150231,True,Improcedente
08011112120218150401,True,Improcedente
08011112620218150561,True,Extinto
08011113020218150301,True,Acordo
08011113220238150601,True,Extinto
08011113520228150191,True,Parcialmente
08011114220188150331,True,Parcialmente
08011116320228150311,False,Outros
08011120820178150381,True,Extinto
08011120920198150261,True,Outros
08011121720238150601,True,Extinto
08011122020188150301,True,Improcedente
08011122020228150191,True,Parcialmente
08011126320238150521,True,Improcedente
08011126520208150231,True,Parcialmente
08011126720238150261,True,Improcedente
08011127320228150141,True,Improcedente
08011127420208150131,True,Improcedente
08011128120238150321,True,Extinto
08011128620228150751,False,Parcialmente
08011129620188150211,True,Improcedente
08011129720228150521,True,Parcialmente
08011129720238150251,True,Improcedente
08011130320228150321,True,Improcedente
08011134120218150061,True,Parcialmente
08011134220228150211,True,Improcedente
08011136120238150161,True,Improcedente
08011136820238150191,True,Parcialmente
08011137620218150211,True,Parcialmente
08011139120238150151,True,Parcialmente
08011139720228150031,True,Improcedente
08011139820228150451,True,Acordo
08011144320228150141,True,Improcedente
08011144620158150381,True,Parcialmente
08011145320238150191,True,Parcialmente
08011146120218150211,False,Improcedente
08011146220218150631,True,Acordo
08011146720238150251,True,Improcedente
08011147620238150151,True,Improcedente
08011149020238150211,True,Parcialmente
08011152220238150261,True,Improcedente
08011152820228150141,False,Improcedente
08011153820238150191,True,Improcedente
08011154920228150231,True,Acordo
08011155220228150521,True,Improcedente
08011156120238150151,True,Improcedente
08011157520238150211,True,Extinto
08011158920228150541,False,Nenhuma Sentença
08011160320238150521,True,Parcialmente
08011160520238150391,True,Nenhuma Sentença
08011160720238150261,True,Outros
08011162320238150191,True,Improcedente
08011162520218150601,True,Extinto
08011162820198150461,True,Improcedente
08011163020198150331,True,Nenhuma Sentença
08011163520178152001,True,Extinto
08011163720228150521,True,Parcialmente
08011164620238150151,True,Improcedente
08011164820218150561,True,Improcedente
08011165220228150031,True,Improcedente
08011165720218150461,True,Outros
08011168020228150151,True,Improcedente
08011168220228150021,True,Extinto
08011170820238150191,True,Parcialmente
08011171020238150061,True,Extinto
08011172820228150131,True,Improcedente
08011173120238150151,True,Improcedente
08011174520238150211,True,Procedente
08011176620198150411,True,Improcedente
08011181120228150261,True,Extinto
08011182720228150191,True,Parcialmente
08011182920218150331,True,Extinto
08011183820218150231,True,Improcedente
08011184720178150241,False,Nenhuma Sentença
08011186420228150211,True,Procedente
08011187020238150521,True,Improcedente
08011187820238150001,True,Nenhuma Sentença
08011189020238150191,True,Parcialmente
08011189220238152001,True,Improcedente
08011190720238150731,True,Parcialmente
08011190820238150181,True,Extinto
08011191220228150191,True,Improcedente
08011193520188150261,True,Outros
08011194820218152001,True,Improcedente
08011196120238150131,True,Extinto
08011197720218150601,True,Improcedente
08011198620228150231,True,Nenhuma Sentença
08011199720218150271,True,Procedente
08011200220228150351,True,Acordo
08011200520208150211,True,Improcedente
08011202520228150311,False,Improcedente
08011202720218152003,True,Procedente
08011206520238150351,True,Improcedente
08011206720218150761,True,Procedente
08011208520218150561,True,Parcialmente
08011209020238150181,True,Outros
08011212420228150371,True,Extinto
08011212520198150631,True,Procedente
08011212520238150521,True,Parcialmente
08011214420188150151,True,Parcialmente
08011214720238150061,True,Improcedente
08011215720198150491,False,Improcedente
08011218720218150911,False,Acordo
08011219820238150141,False,Improcedente
08011220420208150751,True,Procedente
08011223220238152001,False,Nenhuma Sentença
08011223720198150331,True,Nenhuma Sentença
08011226420228150191,True,Improcedente
08011226720238150211,True,Improcedente
08011228320238150141,False,Improcedente
08011229420198150021,True,Acordo
08011229420238150881,True,Parcialmente
08011231020218150571,True,Procedente
08011234720228150321,True,Improcedente
08011235220238150211,False,Procedente
08011237120168150381,True,Improcedente
08011237220228150151,True,Improcedente
08011237320198150411,True,Improcedente
08011238220238150201,True,Improcedente
08011239220238150521,True,Improcedente
08011240620188150181,True,Improcedente
08011242220228150001,True,Parcialmente
08011243620228150061,False,Procedente
08011245120228150541,True,Extinto
08011250520228150131,True,Acordo
08011251120238150441,True,Acordo
08011252220238150211,True,Procedente
08011254320198150411,True,Improcedente
08011255020228150601,True,Parcialmente
08011255220238150201,True,Procedente
08011256020178150331,True,Nenhuma Sentença
08011262320238150141,False,Extinto
08011263520238150331,False,Extinto
08011263720218150741,True,Acordo
08011264020208150331,True,Procedente
08011266020238150161,True,Improcedente
08011266420228150171,True,Procedente
08011266620208150581,True,Procedente
08011266720238150191,True,Parcialmente
08011266920238152001,True,Improcedente
08011267120228150201,True,Improcedente
08011267220238150351,True,Improcedente
08011268520228150261,True,Improcedente
08011271920198150021,True,Improcedente
08011272220238150201,True,Improcedente
08011272820228150081,True,Improcedente
08011273220238150521,True,Acordo
08011274820218150021,True,Parcialmente
08011275620228150201,True,Improcedente
08011278320218150171,True,Extinto
08011278320238150601,True,Extinto
08011278920238150211,True,Improcedente
08011280420198150021,True,Improcedente
08011281120228150211,True,Parcialmente
08011281320228150081,True,Improcedente
08011282120238150261,True,Nenhuma Sentença
08011283220228150301,True,Extinto
08011285120228150521,True,Parcialmente
08011285920228150001,True,Procedente
08011286020238150151,True,Improcedente
08011286620188150141,True,Extinto
08011287120228150191,True,Parcialmente
08011287320228150061,True,Improcedente
08011287620228150351,True,Procedente
08011290220238150521,True,Improcedente
08011292620228150201,True,Improcedente
08011292720238150351,True,Improcedente
08011293020218150211,True,Improcedente
08011294520238150151,True,Acordo
08011295620228150191,True,Parcialmente
08011297420218150261,True,Outros
08011297820168150381,True,Procedente
08011299220218150061,False,Parcialmente
08011299320228150211,True,Improcedente
08011299520228150081,True,Improcedente
08011300920228150331,True,Nenhuma Sentença
08011301420198150331,True,Nenhuma Sentença
08011301720218150081,False,Improcedente
08011304120218150461,True,Procedente
08011308020228150081,True,Improcedente
08011308220218150221,True,Extinto
08011311220218150401,True,Parcialmente
08011312220228152003,True,Improcedente
08011312420228150321,True,Procedente
08011312620228150191,True,Parcialmente
08011312820228150061,True,Improcedente
08011315520228150731,False,Procedente
08011316320228150211,True,Improcedente
08011316520228150081,True,Improcedente
08011316920238150521,True,Improcedente
08011317920228150141,True,Outros
08011319120218150601,True,Procedente
08011319320228150201,True,Improcedente
08011319720218150211,True,Improcedente
08011320620228150031,True,Parcialmente
08011320820238150601,True,Extinto
08011321020218150041,True,Outros
08011321120228150191,True,Improcedente
08011324020228150731,True,Procedente
08011324820208150751,True,Extinto
08011325020228150081,True,Extinto
08011326420228150141,True,Improcedente
08011326720238150161,True,Extinto
08011327420238150191,True,Improcedente
08011327820228150201,True,Improcedente
08011328420218150081,True,Improcedente
08011328520228150231,True,Extinto
08011328820228150521,True,Parcialmente
08011329720238150151,True,Parcialmente
08011333520228150081,True,Improcedente
08011334920228150141,False,Parcialmente
08011335920238150191,True,Improcedente
08011336320228150201,True,Improcedente
08011336420198150461,True,Nenhuma Sentença
08011337020228150231,True,Improcedente
08011338120208150541,True,Improcedente
08011339620238150211,False,Procedente
08011340720238150171,True,Improcedente
08011341820208150751,True,Improcedente
08011342020228150081,True,Extinto
08011342420238150521,True,Parcialmente
08011343420228150141,False,Acordo
08011343720158150381,True,Improcedente
08011344420238150191,True,Parcialmente
08011345220198150751,True,Improcedente
08011347520238150601,True,Extinto
08011350220208150331,True,Procedente
08011350520228150081,True,Improcedente
08011351920228150141,False,Parcialmente
08011352920218150731,True,Parcialmente
08011352920238150191,True,Improcedente
08011353020208152003,True,Improcedente
08011353120218150601,True,Parcialmente
08011353120238150061,False,Parcialmente
08011353620198150331,True,Nenhuma Sentença
08011353720198150751,True,Procedente
08011355320218150141,False,Improcedente
08011356020238150601,True,Extinto
08011356320228150191,True,Parcialmente
08011356520228150061,True,Improcedente
08011359320198150021,True,Procedente
08011361420238150191,True,Parcialmente
08011362520228150231,True,Extinto
08011365220218150201,True,Improcedente
08011368420228150761,False,Parcialmente
08011369520238150261,True,Improcedente
08011369720238150131,True,Nenhuma Sentença
08011371320228150521,True,Parcialmente
08011371720228150261,True,Outros
08011371920218150401,True,Improcedente
08011373020238150601,True,Extinto
08011373620238150211,True,Procedente
08011378020238150261,True,Improcedente
08011378220238150131,True,Acordo
08011378420238150001,False,Nenhuma Sentença
08011380920218150561,True,Improcedente
08011381120228150161,True,Procedente
08011381520238150601,True,Extinto
08011381620228150321,True,Procedente
08011383720238150141,False,Extinto
08011387420238150161,True,Acordo
08011389520228150521,True,Parcialmente
08011390320228150191,True,Parcialmente
08011392620228150151,True,Improcedente
08011394020238157701,True,Nenhuma Sentença
08011394820208150231,True,Improcedente
08011398420228150261,True,Outros
08011399720238150601,True,Extinto
08011400920218150551,True,Procedente
08011402720228150081,True,Improcedente
08011403120238150521,True,Parcialmente
08011404620198150141,True,Parcialmente
08011405320238150061,True,Parcialmente
08011405520228150201,True,Improcedente
08011407120218150401,True,Improcedente
08011408520228150191,True,Parcialmente
08011408820238150211,True,Extinto
08011409220198152001,True,Improcedente
08011410920218152001,True,Procedente
08011411220228150081,True,Improcedente
08011413820238150061,True,Parcialmente
08011415020228150521,True,Parcialmente
08011416520218150301,True,Procedente
08011417020228150191,True,Parcialmente
08011417220228150061,True,Procedente
08011417820218150911,True,Improcedente
08011419120238150981,True,Extinto
08011419320228150151,True,Improcedente
08011421420158150381,True,Improcedente
08011422320238150061,True,Outros
08011424420238150151,True,Improcedente
08011425220238150601,True,Parcialmente
08011425320228150321,True,Procedente
08011427620238150981,True,Extinto
08011429420228150081,True,Improcedente
08011430320228150171,True,Acordo
08011430820238150061,True,Parcialmente
08011432020238150251,True,Outros
08011432920238150151,True,Parcialmente
08011433720238150601,True,Extinto
08011433920228150741,True,Procedente
08011434020228150191,True,Improcedente
08011434820218150911,True,Improcedente
08011436020218150131,True,Extinto
08011437920228150081,True,Improcedente
08011439620158150381,True,Extinto
08011442120238150181,True,Extinto
08011442320228150321,True,Extinto
08011442420218150041,True,Parcialmente
08011442520228150191,True,Improcedente
08011444420238150141,True,Improcedente
08011444720168150381,True,Outros
08011444820228150151,True,Procedente
08011446420228150081,True,Improcedente
08011446720178150751,True,Improcedente
08011447620218150541,True,Procedente
08011448920228150881,False,Outros
08011449020238150061,True,Parcialmente
08011449020238152001,True,Extinto
08011449520218150761,True,Procedente
08011450420228150581,True,Extinto
08011451020228150191,True,Parcialmente
08011451220228152001,True,Extinto
08011452720228150541,True,Procedente
08011453520248152003,True,Extinto
08011453920228150731,True,Procedente
08011454020218152003,True,Improcedente
08011454920228150081,True,Improcedente
08011455120178150331,True,Nenhuma Sentença
08011457020218150441,True,Improcedente
08011457520238150061,True,Outros
08011458020218150761,True,Outros
08011458720228150521,True,Extinto
08011458920228150391,True,Acordo
08011459120228150261,True,Extinto
08011460720228150381,True,Acordo
08011461220228150541,True,Procedente
08011463120218152001,True,Acordo
08011463420228150081,True,Improcedente
08011463620178150331,True,Nenhuma Sentença
08011464820228150141,True,Improcedente
08011465220238150581,True,Procedente
08011465320238150031,True,Procedente
08011465420238152003,True,Acordo
08011465920228150881,False,Extinto
08011466020238152001,True,Extinto
08011467620228150261,True,Extinto
08011468720228150031,True,Parcialmente
08011469220228150191,True,Parcialmente
08011469420228150061,True,Procedente
08011469720238150081,True,Acordo
08011471620218152001,True,Parcialmente
08011471720228150211,False,Procedente
08011474620228150751,True,Improcedente
08011475720228150521,False,Acordo
08011477620218150041,True,Parcialmente
08011479420228150541,True,Procedente
08011480420228150081,True,Improcedente
08011481220238150261,True,Improcedente
08011482120208150001,True,Procedente
08011483020228150331,False,Improcedente
08011483020238152001,False,Extinto
08011485020208150541,True,Parcialmente
08011485420238150441,True,Procedente
08011485620238150311,True,Nenhuma Sentença
08011485920218150171,True,Acordo
08011485920238150601,True,Extinto
08011486020228150321,True,Extinto
08011486420228150061,False,Improcedente
08011487020218150911,True,Extinto
08011487020238150371,True,Acordo
08011488820228150441,False,Improcedente
08011489820218150061,True,Parcialmente
08011490320228150141,True,Improcedente
08011492620218150371,True,Parcialmente
08011494420238150601,True,Extinto
08011495020238150211,True,Improcedente
08011496120218150521,True,Parcialmente
08011496620238150141,True,Improcedente
08011498120218150191,True,Nenhuma Sentença
08011498620228150081,True,Improcedente
08011499020238150521,True,Parcialmente
08011500820208150351,True,Extinto
08011501020198150491,True,Improcedente
08011501220238150251,True,Improcedente
08011502720238150731,True,Nenhuma Sentença
08011502920238150601,True,Extinto
08011503220218150461,True,Improcedente
08011503220228150191,True,Improcedente
08011505120238150141,True,Extinto
08011506020228150311,True,Extinto
08011507520238150521,True,Acordo
08011508820208150001,False,Improcedente
08011509520228150461,True,Improcedente
08011511220228150031,True,Improcedente
08011511520228150321,True,Acordo
08011511720228150191,True,Parcialmente
08011511920228150061,True,Procedente
08011512020238150211,True,Parcialmente
08011514620228150731,True,Improcedente
08011515320218152001,True,Improcedente
08011515620228150081,True,Improcedente
08011515720238150231,False,Extinto
08011517220178150391,True,Extinto
08011517520238150031,True,Nenhuma Sentença
08011517620238152003,True,Extinto
08011518420228150201,True,Improcedente
08011518720218150761,True,Procedente
08011519320218150371,True,Parcialmente
08011520220228150191,True,Improcedente
08011520520238150211,False,Procedente
08011520720228150351,True,Extinto
08011521420228150381,True,Extinto
08011521620218150521,True,Procedente
08011522220178150241,True,Improcedente
08011523520238150201,True,Improcedente
08011523820228150761,True,Procedente
08011524120228150081,True,Improcedente
08011524520238150521,True,Improcedente
08011526520228150461,True,Acordo
08011527220198150331,True,Nenhuma Sentença
08011528520228150131,True,Procedente
08011529420238150731,True,Procedente
08011529520228152003,True,Improcedente
08011529620238150601,True,Extinto
08011529720228150321,True,Extinto
08011530620238150141,False,Extinto
08011532020238150201,True,Improcedente
08011532320228150761,True,Parcialmente
08011533020238150521,True,Parcialmente
08011535120228150881,True,Extinto
08011535720198150331,True,Nenhuma Sentença
08011536420228150521,True,Parcialmente
08011537720228150161,True,Nenhuma Sentença
08011538120238150601,True,Extinto
08011538220228150321,True,Extinto
08011538420208150731,True,Parcialmente
08011540820228150761,True,Procedente
08011541620228150241,True,Improcedente
08011542720228150981,True,Parcialmente
08011543420188150151,True,Procedente
08011543420218150311,True,Improcedente
08011544620228150231,True,Improcedente
08011544920228150521,True,Parcialmente
08011546520228152003,True,Improcedente
08011546620238150601,True,Extinto
08011550820218150541,True,Procedente
08011558620238150751,True,Improcedente
08011559020218152001,True,Improcedente
08011559520218150221,False,Extinto
08011559620178150751,True,Parcialmente
08011560520238150191,True,Acordo
08011561520218150081,False,Nenhuma Sentença
08011563620238150601,True,Extinto
08011570420238150251,True,Extinto
08011570820228150261,True,Outros
08011571720228150161,True,Nenhuma Sentença
08011572620228150061,True,Improcedente
08011572720238150211,True,Extinto
08011575720238150201,False,Acordo
08011576020228150761,True,Procedente
08011577120238150261,True,Outros
08011578720238150191,True,Parcialmente
08011579420198150331,True,Improcedente
08011579820228150231,False,Improcedente
08011581720218150911,False,Extinto
08011582720218150261,True,Procedente
08011584620228150211,True,Procedente
08011585320228150241,True,Improcedente
08011587220238150191,True,Parcialmente
08011587920198150331,True,Nenhuma Sentença
08011591320228150411,True,Extinto
08011592220228150311,True,Extinto
08011592420238150881,True,Extinto
08011593020218152001,True,Improcedente
08011593720238150521,True,Extinto
08011593820188150351,True,Parcialmente
08011595420218150441,True,Acordo
08011595720238150191,True,Acordo
08011596420198150331,True,Nenhuma Sentença
08011596420218150761,False,Parcialmente
08011598820238150601,True,Improcedente
08011599120218150461,True,Acordo
08011601520218152001,True,Improcedente
08011601820228150081,True,Improcedente
08011604620228150201,True,Improcedente
08011604920198150331,True,Improcedente
08011605820228150391,True,Improcedente
08011607420238150051,True,Procedente
08011607620208150731,True,Nenhuma Sentença
08011607820228150061,True,Parcialmente
08011608020198150741,True,Extinto
08011608320228150221,True,Acordo
08011609220218150391,False,Extinto
08011610320228150081,True,Extinto
08011612120178150261,True,Procedente
08011612720238150191,True,Acordo
08011613020148150001,True,Improcedente
08011613420198150331,True,Nenhuma Sentença
08011616320228150061,True,Improcedente
08011616820198152001,True,Extinto
08011617720218150391,True,Improcedente
08011618120178150241,True,Procedente
08011619120198150021,True,Parcialmente
08011619520218150191,True,Improcedente
08011621920198150331,True,Nenhuma Sentença
08011624520198150581,True,Extinto
08011628520228150081,True,Improcedente
08011628920238150521,True,Outros
08011629020228150241,True,Improcedente
